city_name,city_code,title,price,price_raw,location,rooms,bathrooms,area_m2,image_count,url,timestamp,status,image_urls
Barcelona,barcelona,Apartment with heating parking in Sant Gervasi - Bonanova Barcelona,1750000.0,1.750.000€,Sant Gervasi - Bonanova,2.0,5.0,50.0,5,https://english.habitaclia.com/buy-apartment-sant_gervasi_bonanova-barcelona-i8166003806902.htm?f=&geo=p&from=list&lo=55,2025-09-01T19:12:47.162846,success,"['https://static10.habimg.com/hab_inmuebles_img/app-retina-phone.png', 'https://images.habimg.com/imgh/8166-3806425/elegancia-luz-y-minimalismo-en-la-zona-alta-de-barcelona-barcelona_9debe0fb-392e-4df0-96c2-b7a317fe62d6.jpg', 'https://images.habimg.com/imgh/3441-4428917/excelente-vivienda--con-reforma-de-autor-a-un-paso-de-plaza-bo-barcelona_b5f32e73-c235-48c0-bd48-dcd814c16dc9.jpg', 'https://images.habimg.com/imgh/8166-3806902/piso-senorial-en-bonanova-barcelona_3f561572-317c-4392-868d-a4a807697c61G.jpg', 'https://images.habimg.com/imgh/885-3216189/plaza-bonanova-sant-gervasi-de-cassoles-barcelona_385fd51e-d225-40de-9e61-c13e2afe351c.jpg']"
Barcelona,barcelona,Apartment with heating in Putget - Farró Barcelona,395000.0,395.000€,Putget - Farró,2.0,5.0,50.0,5,https://english.habitaclia.com/buy-apartment-putget_farro-barcelona-i8166003807006.htm?pag=2&f=&geo=p&from=list&lo=55,2025-09-01T19:12:49.381804,success,"['https://static10.habimg.com/hab_inmuebles_img/app-retina-phone.png', 'https://images.habimg.com/imgh/4737-3824041/piso-en-venta-en-guillem-tell-barcelona_8d726481-86f3-4ff0-9f7c-e60fe154ba67.jpg', 'https://images.habimg.com/imgh/8166-3807006/acogedor-apartamento-en-sant-gervasi-barcelona_bc80b541-0ac9-4abd-aea4-bb7928cbaf7fG.jpg', 'https://images.habimg.com/imgh/34157-223/pis-a-floridablanca-3-habitacions-barcelona_dc1c7a9d-70c8-47ad-9a5e-f4c14cf8851e.jpg', 'https://static11.habimg.com/hab_images/aicat200x60.jpg']"
Barcelona,barcelona,Flat with heating in Sant Gervasi - Galvany Barcelona,1150000.0,1.150.000€,Sant Gervasi - Galvany,2.0,5.0,50.0,5,https://english.habitaclia.com/buy-flat-sant_gervasi_galvany-barcelona-i2277003488053.htm?pag=7&f=&geo=p&from=list&lo=55,2025-09-01T19:12:51.429215,success,"['https://static10.habimg.com/hab_inmuebles_img/app-retina-phone.png', 'https://images.habimg.com/imgh/2277-3488053/vivienda-exclusiva-junto-a-turo-park-barcelona_c48a3804-9869-4b62-aa0e-7e0bb6069971G.jpg', 'https://images.habimg.com/imgh/2277-3488053/vivienda-exclusiva-junto-a-turo-park-barcelona_ac18d296-60ba-494a-afa8-c11deb438fadG.jpg', 'https://images.habimg.com/imgh/4509-4194274/amplio-piso-exterior-con-orientacion-sur-barcelona_1e0a01b7-a4b3-4173-83f6-f6eb7e409d07.jpg', 'https://images.habimg.com/imgh/3900-4301062/piso-a-estrenar-en-venta-en-sant-gervasigalvany-barcelona_641b3750-2877-4969-bf5b-c71e65412c65.jpg']"
Barcelona,barcelona,Duplex with heating pool in Dreta de l´Eixample Barcelona,2750000.0,2.750.000€,"Dreta de l´Eixample- 
                            Carrer de la Diputació",2.0,5.0,50.0,5,https://english.habitaclia.com/buy-duplex-dreta_de_l_eixample-barcelona-i5612002809205.htm?f=&geo=p&from=list&lo=55,2025-09-01T19:12:53.604995,success,"['https://static10.habimg.com/hab_inmuebles_img/app-retina-phone.png', 'https://images.habimg.com/imgh/3488-4441511/exclusiva-propiedad-de-lujo-en-venta-en-passeig-de-gracia-en-bar-barcelona_c8f3e462-5f6c-4635-a94f-e198c92066b9.jpg', 'https://images.habimg.com/imgh/5612-2809205/atico-duplex-con-terraza-y-piscina-privada-en-venta-en-la-dreta-de-leixample-barcelona-barcelona_ea800f62-f6b4-40e0-9de7-e2cb107c1e32G.jpg', 'https://images.habimg.com/imgh/5612-2809205/atico-duplex-con-terraza-y-piscina-privada-en-venta-en-la-dreta-de-leixample-barcelona-barcelona_dbe7aa74-c31c-4f97-8853-a5652259bdd3G.jpg', 'https://images.habimg.com/imgh/3901-4273942/exclusivo-atico-de-diseno-en-finca-regia-del-eixample-barcelona_ca20e0b5-7dc1-4a42-beed-5d23cdc9808c.jpg']"
Barcelona,barcelona,Flat with heating in Dreta de l´Eixample Barcelona,1250000.0,1.250.000€,"Dreta de l´Eixample- 
                            Valencia",2.0,5.0,50.0,5,https://english.habitaclia.com/buy-flat-dreta_de_l_eixample-barcelona-i56418000000015.htm?pag=5&f=&geo=p&from=list&lo=55,2025-09-01T19:12:55.911986,success,"['https://static10.habimg.com/hab_inmuebles_img/app-retina-phone.png', 'https://images.habimg.com/imgh/56418-15/elegante-piso-en-venta-recien-reformado-junto-a-passeig-de-sant-joan-barcelona-barcelona_203daf50-59be-4468-b001-016e952bb98eG.jpg', 'https://images.habimg.com/imgh/56418-15/elegante-piso-en-venta-recien-reformado-junto-a-passeig-de-sant-joan-barcelona-barcelona_02b5ab46-172e-4802-8d53-3731a4d40fb3G.jpg', 'https://images.habimg.com/imgh/56418-15/elegante-piso-en-venta-recien-reformado-junto-a-passeig-de-sant-joan-barcelona-barcelona_4c96e593-1f41-4708-8efb-7b9a8271b212G.jpg', 'https://images.habimg.com/imgh/56418-15/elegante-piso-en-venta-recien-reformado-junto-a-passeig-de-sant-joan-barcelona-barcelona_e1b6bdc8-fed9-4d29-8820-1ee2d6ba22f0G.jpg']"
Barcelona,barcelona,Flat with heating parking in Sant Gervasi - Galvany Barcelona,3500000.0,3.500.000€,Sant Gervasi - Galvany,2.0,5.0,50.0,5,https://english.habitaclia.com/buy-flat-sant_gervasi_galvany-barcelona-i3901004273558.htm?pag=4&f=&geo=p&from=list&lo=55,2025-09-01T19:12:57.694408,success,"['https://static10.habimg.com/hab_inmuebles_img/app-retina-phone.png', 'https://images.habimg.com/imgh/3901-4273558/planta-7-con-vistas-al-turo-parc-barcelona_c5dcc3fb-3ee4-46bc-969a-7568afc105d5G.jpg', 'https://images.habimg.com/imgh/885-3220350/pau-casals-turo-park-barcelona_eae06fa6-42fe-4b2c-afe7-ba288548e34f.jpg', 'https://images.habimg.com/imgh/3901-4273558/planta-7-con-vistas-al-turo-parc-barcelona_a2f987c1-1fd8-45bd-b4ee-aed484bba67dG.jpg', 'https://static10.habimg.com/imgh/3901-4273558/imgv2-gmaps-4273558_3728.gif']"
Barcelona,barcelona,Flat with heating in Provençals del Poblenou Barcelona,355000.0,355.000€,Provençals del Poblenou,2.0,5.0,50.0,5,https://english.habitaclia.com/buy-flat-provenc_als_del_poblenou-barcelona-i23591004310736.htm?pag=6&f=&geo=p&from=list&lo=55,2025-09-01T19:12:59.211045,success,"['https://static10.habimg.com/hab_inmuebles_img/app-retina-phone.png', 'https://images.habimg.com/imgh/47833-1996/tu-nuevo-hogar-en-sant-marti-te-espera-barcelona_8a2bf8cc-424e-4f0c-b058-60467cc2ad1b.jpg', 'https://images.habimg.com/imgh/23591-4310736/piso-reformado-en-provencals-del-poblenou-luz-natural--exterior-y-con-excelente-conexion-barcelona_6e170862-da65-4f66-bf68-35431c53c291G.jpg', 'https://images.habimg.com/imgh/15471-65190/st-pere-sta-caterina-el-born-flat-barcelona_03c95dd5-ba1a-4438-a24d-bd430142ffe4.jpg', 'https://images.habimg.com/imgh/23591-4310736/piso-reformado-en-provencals-del-poblenou-luz-natural--exterior-y-con-excelente-conexion-barcelona_41c69c27-e4b8-4eae-b0c7-9a58839f8955G.jpg']"
Barcelona,barcelona,Homes in Barcelona,,,,2.0,,50.0,0,https://english.habitaclia.com/buy-home-in-barcelona/province_barcelona-barcelones-area_6/vistamapa.htm,2025-09-01T19:13:02.367503,success,[]
Barcelona,barcelona,Homes in Barcelona,,,,2.0,,50.0,0,https://english.habitaclia.com/buy-home-in-barcelona/province_barcelona-barcelones-area_6/vistamapa.htm?pag=2,2025-09-01T19:13:04.373635,success,[]
Barcelona,barcelona,Flat with heating in Sant Gervasi - Galvany Barcelona,1180000.0,1.180.000€,"Sant Gervasi - Galvany- 
                            AUGUSTA",2.0,5.0,50.0,5,https://english.habitaclia.com/buy-flat-sant_gervasi_galvany-barcelona-i531205772369.htm?pag=4&f=&geo=p&from=list&lo=55,2025-09-01T19:13:06.249569,success,"['https://static10.habimg.com/hab_inmuebles_img/app-retina-phone.png', 'https://images.habimg.com/imgh/531-205772369/augusta-flat-barcelona_b6c104c7-2fc0-4f92-a18f-6853508f1964G.jpg', 'https://images.habimg.com/imgh/531-205772369/augusta-flat-barcelona_e61e18bf-f70f-4558-8583-e549b077bd54G.jpg', 'https://images.habimg.com/imgh/531-205772369/augusta-flat-barcelona_f939a076-2239-45cc-a1ca-b960ed4acbc4G.jpg', 'https://images.habimg.com/imgh/4509-4194274/amplio-piso-exterior-con-orientacion-sur-barcelona_1e0a01b7-a4b3-4173-83f6-f6eb7e409d07.jpg']"
Barcelona,barcelona,Homes in Barcelona,,,,2.0,,50.0,0,https://english.habitaclia.com/buy-home-in-barcelona/province_barcelona-barcelones-area_6/vistamapa.htm?pag=6,2025-09-01T19:13:08.655525,success,[]
Barcelona,barcelona,Flat with heating parking pool in Vallcarca - Penitents Barcelona,645000.0,645.000€,Vallcarca - Penitents,2.0,5.0,50.0,5,https://english.habitaclia.com/buy-flat-vallcarca_penitents-barcelona-i27066000000625.htm?pag=3&f=&geo=p&from=list&lo=55,2025-09-01T19:13:10.509566,success,"['https://images.habimg.com/imgh/48121-143/exclusiva-vivienda-con-terraza-y-piscina-comunitaria-parking-op-barcelona_52e972e5-4d95-4ffa-a5a3-ce8af8bc58e6.jpg', 'https://static10.habimg.com/hab_inmuebles_img/app-retina-phone.png', 'https://images.habimg.com/imgh/13230-4337155/horta-towny-house-barcelona_9cb3513b-7828-4211-a4d2-c63ffdecffa6.jpg', 'https://images.habimg.com/imgh/4509-4194572/excelente-planta-baja-en-edificio-regio-barcelona_f5cfbdbf-9e21-4f43-bfa0-19155a3ba7a0.jpg', 'https://static10.habimg.com/hab_inmuebles_img/px.gif']"
Barcelona,barcelona,Flat in de casanova 59 in L´Antiga Esquerra de l´Eixample Barcelona,549000.0,549.000€,"L´Antiga Esquerra de l´Eixample- 
                            de Casanova 59",2.0,5.0,50.0,5,https://english.habitaclia.com/buy-flat-de_casanova_59_l_antiga_esquerra_de_l_eixample-barcelona-i12677002776072.htm?f=&geo=p&from=list&lo=55,2025-09-01T19:13:12.856889,success,"['https://static10.habimg.com/hab_inmuebles_img/app-retina-phone.png', 'https://images.habimg.com/imgh/12677-2776072/de-casanova-59-flat-barcelona_86108694-8a68-44a2-b612-284fa19e0045G.jpg', 'https://images.habimg.com/imgh/12677-2776072/de-casanova-59-flat-barcelona_ad29888a-6f80-41b3-be52-c4d98bbfff5bG.jpg', 'https://images.habimg.com/imgh/12677-2776072/de-casanova-59-flat-barcelona_6f415ac8-3a6e-4385-a229-8ef8a352b8c4G.jpg', 'https://images.habimg.com/imgh/29169-2170/carrer-carrer-de-casanova-flat-barcelona_a234e901-11f6-4002-a7a4-1e31a9bc14c2.jpg']"
Barcelona,barcelona,Apartment with heating in Carmel Barcelona,202000.0,202.000€,Carmel,2.0,5.0,50.0,5,https://english.habitaclia.com/buy-apartment-carmel-barcelona-i8166003801075.htm?pag=4&f=&geo=p&from=list&lo=55,2025-09-01T19:13:14.836330,success,"['https://images.habimg.com/imgh/8166-3801075/planta-baja-a-reformar-barcelona_c8924e8d-4275-4d30-bb48-af1ea13eb951G.jpg', 'https://images.habimg.com/imgh/8166-3801075/planta-baja-a-reformar-barcelona_fcbafdf6-6dbb-4b57-acbd-fafdcd76006eP.jpg', 'https://static10.habimg.com/hab_inmuebles_img/app-retina-phone.png', 'https://images.habimg.com/imgh/54539-460/carrer-santa-rosalia--flat-barcelona_2ca22874-72bf-4b21-ab97-7f3518d73c6a.jpg', 'https://images.habimg.com/imgh/8166-3801075/planta-baja-a-reformar-barcelona_fcbafdf6-6dbb-4b57-acbd-fafdcd76006eXL.jpg']"
Barcelona,barcelona,Flat with heating parking pool in Sant Gervasi - Galvany Barcelona,1850000.0,1.850.000€,"Sant Gervasi - Galvany- 
                            Via Augusta",2.0,5.0,50.0,5,https://english.habitaclia.com/buy-flat-sant_gervasi_galvany-barcelona-i2277003488011.htm?pag=4&f=&geo=p&from=list&lo=55,2025-09-01T19:13:16.615266,success,"['https://images.habimg.com/imgh/2277-3488011/vivienda-reformada-a-estrenar-con-piscina-en-sant-gervasi-galvany-barcelona_bccdb41e-c287-4fba-8451-e299ee35f5afG.jpg', 'https://static10.habimg.com/hab_inmuebles_img/app-retina-phone.png', 'https://images.habimg.com/imgh/2277-3488011/vivienda-reformada-a-estrenar-con-piscina-en-sant-gervasi-galvany-barcelona_d44cd96e-6bc0-43c4-819d-7fa7c9ff03bfG.jpg', 'https://images.habimg.com/imgh/2277-3488011/vivienda-reformada-a-estrenar-con-piscina-en-sant-gervasi-galvany-barcelona_cea62b88-3dc6-4029-99d8-d75c9771b537G.jpg', 'https://images.habimg.com/imgh/2277-3488011/vivienda-reformada-a-estrenar-con-piscina-en-sant-gervasi-galvany-barcelona_31c747ef-50ca-4ae4-b09f-5594d1729a0eG.jpg']"
Barcelona,barcelona,Penthouse with parking pool in Pedralbes Barcelona,5800000.0,5.800.000€,"Pedralbes- 
                            Carrer de Sor Eulàlia d'Anzizu",2.0,5.0,50.0,5,https://english.habitaclia.com/buy-penthouse-pedralbes-barcelona-i4737003820704.htm?pag=7&f=&geo=p&from=list&lo=55,2025-09-01T19:13:18.977448,success,"['https://images.habimg.com/imgh/4737-3820704/atico-duplex-reformado-en-venta-a-estrenar-en-pedralbes-barcelona_1cb528b2-373b-4bc4-9701-b163d815da67G.jpg', 'https://static10.habimg.com/hab_inmuebles_img/app-retina-phone.png', 'https://images.habimg.com/imgh/4737-3820704/atico-duplex-reformado-en-venta-a-estrenar-en-pedralbes-barcelona_118f253c-a4d9-4be7-b130-9d440a5eabecG.jpg', 'https://images.habimg.com/imgh/42203-556/luminoso-apartamento-con-terraza-y-vistas-al-turo-parc-en-venta-barcelona_93ac7f0d-9206-4862-acfa-ef84ac104a0e.jpg', 'https://images.habimg.com/imgh/4948-3578521/pedralbes-penthouse-barcelona_7b40cb48-90fd-4eaa-bb5e-2bcfdd31f6f5.jpg']"
Barcelona,barcelona,Flat with heating in Dreta de l´Eixample Barcelona,1395000.0,1.395.000€,"Dreta de l´Eixample- 
                            Carrer de Pelai",2.0,5.0,50.0,5,https://english.habitaclia.com/buy-flat-dreta_de_l_eixample-barcelona-i4840004297394.htm?f=&geo=p&from=list&lo=55,2025-09-01T19:13:21.035925,success,"['https://images.habimg.com/imgh/4840-4297394/excelente-piso-modernista-reformado-con-terraza-cerca-de-plaza-catalunya-barcelona_906973c1-5ce8-41cc-860d-c95c8d6b3a22G.jpg', 'https://static10.habimg.com/hab_inmuebles_img/app-retina-phone.png', 'https://images.habimg.com/imgh/4840-4297394/excelente-piso-modernista-reformado-con-terraza-cerca-de-plaza-catalunya-barcelona_a14a66cc-f3be-4722-b508-9ab621c91780G.jpg', 'https://images.habimg.com/imgh/4840-4297394/excelente-piso-modernista-reformado-con-terraza-cerca-de-plaza-catalunya-barcelona_d2249bfc-3224-438a-bb97-b1c0e79391a3G.jpg', 'https://images.habimg.com/imgh/4840-4297394/excelente-piso-modernista-reformado-con-terraza-cerca-de-plaza-catalunya-barcelona_346e8312-bf4b-40de-b7a7-6a11bc844dc4G.jpg']"
Barcelona,barcelona,Loft with heating in Sant Gervasi - Galvany Barcelona,845000.0,845.000€,"Sant Gervasi - Galvany- 
                            Carrer de Marc Aureli",2.0,5.0,152.0,5,https://english.habitaclia.com/buy-loft-sant_gervasi_galvany-barcelona-i38865000000918.htm?pag=5&f=&geo=p&from=list&lo=55,2025-09-01T19:13:22.653889,success,"['https://images.habimg.com/imgh/38865-918/loft-de-152-m2-con-terraza-en-venta-en-sant-gervasi-galvany-barcelona-barcelona_8346e098-4480-4e0b-8404-18d4b927dffeG.jpg', 'https://static10.habimg.com/hab_inmuebles_img/app-retina-phone.png', 'https://images.habimg.com/imgh/38865-918/loft-de-152-m2-con-terraza-en-venta-en-sant-gervasi-galvany-barcelona-barcelona_b4bd6351-faaf-4376-9dd9-7fa16f31c408G.jpg', 'https://images.habimg.com/imgh/38865-918/loft-de-152-m2-con-terraza-en-venta-en-sant-gervasi-galvany-barcelona-barcelona_d60c19bd-9822-4291-b164-9737765e690aP.jpg', 'https://images.habimg.com/imgh/38865-918/loft-de-152-m2-con-terraza-en-venta-en-sant-gervasi-galvany-barcelona-barcelona_0fa0de53-85c2-4f27-ac58-aff8022cd3e2G.jpg']"
Barcelona,barcelona,Flat with heating in Sant Ramon - Maternitat Barcelona,545000.0,545.000€,"Sant Ramon - Maternitat- 
                            Madrid",2.0,5.0,50.0,5,https://english.habitaclia.com/buy-flat-sant_ramon_maternitat-barcelona-i4509004194668.htm?pag=6&f=&geo=p&from=list&lo=55,2025-09-01T19:13:24.082752,success,"['https://images.habimg.com/imgh/4509-4194668/piso-alto-y-luminoso-en-zona-de-les-corts-barcelona_21d7fff9-0480-46d5-b0af-adcb41e1f20aG.jpg', 'https://static10.habimg.com/hab_inmuebles_img/app-retina-phone.png', 'https://images.habimg.com/imgh/4509-4194334/vivienda-ubicada-en-una-de-las-mejores-zonas-de-barcelona-barcelona_5f5d2607-cf59-496c-bd76-271b2d8c662d.jpg', 'https://images.habimg.com/imgh/3741-4269409/planta-bajaduplex-de-3-habitaciones-y-plaza-de-parking-opcional-barcelona_beb12aec-d34b-47df-a138-d838fb071d71.jpg', 'https://static11.habimg.com/hab_images/aicat200x60.jpg']"
Barcelona,barcelona,Penthouse with heating in Raval Barcelona,550000.0,550.000€,Raval,2.0,5.0,50.0,5,https://english.habitaclia.com/buy-penthouse-raval-barcelona-i8166003806913.htm?pag=4&f=&geo=p&from=list&lo=55,2025-09-01T19:13:25.730923,success,"['https://images.habimg.com/imgh/8084-2157/encanto-luz-y-funcionalidad-en-pleno-corazon-historico-barcelona_c1ef4832-5605-4f9d-91e5-6982bfb40e25.jpg', 'https://static10.habimg.com/hab_inmuebles_img/app-retina-phone.png', 'https://images.habimg.com/imgh/13966-3022638/luminoso-atico-en-complejo-nuevo-barcelona_d600d2d9-7853-4193-91b2-321fbea32887.jpg', 'https://images.habimg.com/imgh/2241-1503/raval-apartment-barcelona_e893ba0a-56b7-4035-81fa-9dc6ccc36fac.jpg', 'https://images.habimg.com/imgh/8166-3806913/atico-reformado-con-terraza-privada-y-espectaculares-vistas-panoramicas-en-av-parallel-barcelona_3b4a5953-d2fc-4269-9dbb-120a964bb9ccG.jpg']"
Barcelona,barcelona,Flat with heating in Sant Gervasi - Galvany Barcelona,725000.0,725.000€,"Sant Gervasi - Galvany- 
                            Granada del Penedes",2.0,5.0,50.0,5,https://english.habitaclia.com/buy-flat-sant_gervasi_galvany-barcelona-i4509004194643.htm?pag=5&f=&geo=p&from=list&lo=55,2025-09-01T19:13:27.669924,success,"['https://images.habimg.com/imgh/4509-4194643/piso-con-gran-terraza-barcelona_aa153d4c-5ee9-4ec4-a87c-c0a6b02004a1G.jpg', 'https://static10.habimg.com/hab_inmuebles_img/app-retina-phone.png', 'https://images.habimg.com/imgh/4509-4194643/piso-con-gran-terraza-barcelona_c3f06c74-e046-4f01-8ef8-d6cc7da76007G.jpg', 'https://images.habimg.com/imgh/51125-282/apartamento-impecable-a-estrenar-cerca-via-augusta-barcelona_c9779038-a2cf-422c-a369-bd213473ddf8.jpg', 'https://static11.habimg.com/hab_images/aicat200x60.jpg']"
Barcelona,barcelona,Flat with heating parking in L´Antiga Esquerra de l´Eixample Barcelona,735000.0,735.000€,"L´Antiga Esquerra de l´Eixample- 
                            Carrer VALENCIA",2.0,5.0,50.0,5,https://english.habitaclia.com/buy-flat-l_antiga_esquerra_de_l_eixample-barcelona-i27066000000612.htm?pag=2&f=&geo=p&from=list&lo=55,2025-09-01T19:13:29.333267,success,"['https://static10.habimg.com/hab_inmuebles_img/app-retina-phone.png', 'https://images.habimg.com/imgh/27066-612/piso-con-terraza-privada-en-finca-regia-para-reformar-en-lantiga-esquerra-de-leixample-barcelona_4b324595-2168-4e7c-92c7-0676dbb6eb98G.jpg', 'https://images.habimg.com/imgh/44419-2995/solvia-inmobiliaria-piso-barcelona-barcelona_6603e00e-e698-4209-9ae9-f001ceb43b7b.jpg', 'https://images.habimg.com/imgh/27066-612/piso-con-terraza-privada-en-finca-regia-para-reformar-en-lantiga-esquerra-de-leixample-barcelona_5ed186fc-3fe1-48fa-b1d3-10fc027abea4G.jpg', 'https://images.habimg.com/imgh/10906-2314595/piso-para-entrar-a-vivir-a-metros-de-francesc-macia-en-la-antiga-barcelona_7a262999-2eb8-4e5f-96fb-cc06c6fb0bd4.jpg']"
Barcelona,barcelona,Flat with heating in L´Antiga Esquerra de l´Eixample Barcelona,670000.0,670.000€,L´Antiga Esquerra de l´Eixample,2.0,5.0,50.0,5,https://english.habitaclia.com/buy-flat-l_antiga_esquerra_de_l_eixample-barcelona-i33470004427167.htm?pag=6&f=&geo=p&from=list&lo=55,2025-09-01T19:13:31.476901,success,"['https://static10.habimg.com/hab_inmuebles_img/app-retina-phone.png', 'https://images.habimg.com/imgh/33470-4427167/piso-en-venta-eixample-consell-de-cent-barcelona_3c5994c9-18d5-4312-95f8-1bdaf49a0430G.jpg', 'https://images.habimg.com/imgh/29169-2170/carrer-carrer-de-casanova-flat-barcelona_a234e901-11f6-4002-a7a4-1e31a9bc14c2.jpg', 'https://images.habimg.com/imgh/5352-1947316/luminoso-piso-de-dos-habitaciones-en-chaflan-de-calle-aribau-barcelona_22c3bdcb-6d27-4286-89f9-612f24dd5777.jpg', 'https://images.habimg.com/imgh/33470-4427167/piso-en-venta-eixample-consell-de-cent-barcelona_ef6db1e0-ac3a-488b-84d9-4c00b8648f3cG.jpg']"
Barcelona,barcelona,Homes in Barcelona,,,,2.0,,50.0,0,https://english.habitaclia.com/buy-home-in-barcelona/province_barcelona-barcelones-area_6/vistamapa.htm?pag=4,2025-09-01T19:13:33.432184,success,[]
Barcelona,barcelona,Flat with heating in Sagrada Família Barcelona,455000.0,455.000€,"Sagrada Família- 
                            Plaça Sagrada Família",3.0,5.0,50.0,5,https://english.habitaclia.com/buy-flat-sagrada_familia-barcelona-i21311004317221.htm?pag=3&f=&geo=p&from=list&lo=55,2025-09-01T19:13:35.657771,success,"['https://images.habimg.com/imgh/21311-4317221/vistas-sagrada-familia-todo-exterior-muy-luminoso-3-habitaciones-2-balcones-con-ascensor-barcelona_db66ebd3-a59f-4e6c-8244-688aac34bb5aG.jpg', 'https://images.habimg.com/imgh/21311-4317221/vistas-sagrada-familia-todo-exterior-muy-luminoso-3-habitaciones-2-balcones-con-ascensor-barcelona_bd5efbaa-4053-4a82-a5e0-e00c031300e3G.jpg', 'https://static10.habimg.com/hab_inmuebles_img/app-retina-phone.png', 'https://images.habimg.com/imgh/8166-3804787/luz-vistas-y-calidad-de-vida-en-el-corazon-de-glories-barcelona_298dcc12-707e-4ac7-98c4-4d2ea75a0ebc.jpg', 'https://images.habimg.com/imgh/21311-4317221/vistas-sagrada-familia-todo-exterior-muy-luminoso-3-habitaciones-2-balcones-con-ascensor-barcelona_deeee4ae-8211-4ae6-801b-73d43b815165G.jpg']"
Barcelona,barcelona,Apartment with heating parking in Sant Gervasi - Galvany Barcelona,4800000.0,4.800.000€,Sant Gervasi - Galvany,2.0,5.0,50.0,5,https://english.habitaclia.com/buy-apartment-sant_gervasi_galvany-barcelona-i8166003806286.htm?pag=2&f=&geo=p&from=list&lo=55,2025-09-01T19:13:37.309465,success,"['https://static10.habimg.com/hab_inmuebles_img/app-retina-phone.png', 'https://images.habimg.com/imgh/885-3222091/ferran-agullo-con-vistas-al-turo-park-barcelona_b66e35d6-4b6c-492e-9e30-06ed5c775d10.jpg', 'https://images.habimg.com/imgh/38865-901/piso-de-lujo-de-455-m2-con-terraza-en-venta-en-barcelona-barcelona_51cdfe42-f1f7-4947-b285-15a51237a105.jpg', 'https://images.habimg.com/imgh/51125-63/lujoso-apartamento-en-turo-park-barcelona_44c18c34-871d-4bd8-9931-3378da4b3cb0.jpg', 'https://static11.habimg.com/hab_images/aicat200x60.jpg']"
Barcelona,barcelona,Flat with heating parking in Tres Torres Barcelona,1585000.0,1.585.000€,"Tres Torres- 
                            CALLE DE DALMASES",2.0,5.0,50.0,5,https://english.habitaclia.com/buy-flat-tres_torres-barcelona-i2277003487842.htm?pag=2&f=&geo=p&from=list&lo=55,2025-09-01T19:13:39.285842,success,"['https://images.habimg.com/imgh/2277-3487842/gran-vivienda-familiar-en-dalmases-barcelona_cdbbd943-49bc-4c3a-ba4b-cb8a5db72529G.jpg', 'https://images.habimg.com/imgh/2277-3487842/gran-vivienda-familiar-en-dalmases-barcelona_aecd6602-ac97-4b5a-80c6-6019c4ef5b5fG.jpg', 'https://static10.habimg.com/hab_inmuebles_img/app-retina-phone.png', 'https://images.habimg.com/imgh/2277-3487842/gran-vivienda-familiar-en-dalmases-barcelona_49d4927e-75a2-4cc7-842e-114798024179G.jpg', 'https://images.habimg.com/imgh/2277-3487842/gran-vivienda-familiar-en-dalmases-barcelona_b9bc2ca8-b7b0-4f15-9c48-0335254c86a2G.jpg']"
Barcelona,barcelona,Apartment with heating in Tres Torres Barcelona,365000.0,365.000€,Tres Torres,2.0,5.0,50.0,5,https://english.habitaclia.com/buy-apartment-tres_torres-barcelona-i8166003804833.htm?pag=2&f=&geo=p&from=list&lo=55,2025-09-01T19:13:40.964418,success,"['https://static10.habimg.com/hab_inmuebles_img/app-retina-phone.png', 'https://images.habimg.com/imgh/53519-18/piso-en-venta-en-barcelona-barcelona_29a88a06-eddb-46a7-8b39-405d59d13c2a.jpg', 'https://images.habimg.com/imgh/8166-3804833/acogedor-loft-duplex-en-tres-torres-barcelona_f584ee18-28d6-46d5-82d8-d029301c03d1XL.jpg', 'https://images.habimg.com/imgh/13895-4372797/avinguda-dels-quinze-flat-barcelona_0cccda8a-f77c-42e0-a3f2-1f3c0c2037f1.jpg', 'https://images.habimg.com/imgh/8166-3804833/acogedor-loft-duplex-en-tres-torres-barcelona_d40d7128-85ef-442f-a9a4-68e781ea4059G.jpg']"
Barcelona,barcelona,Apartment with heating in Vila de Gràcia Barcelona,363000.0,363.000€,Vila de Gràcia,2.0,5.0,50.0,5,https://english.habitaclia.com/buy-apartment-vila_de_gracia-barcelona-i8166003796141.htm?pag=3&f=&geo=p&from=list&lo=55,2025-09-01T19:13:42.657941,success,"['https://images.habimg.com/imgh/8166-3796141/precioso-apartamento-reformado-en-rambla-del-prat-barcelona_5350f88d-4164-4dce-aaf9-4e784f773c2eG.jpg', 'https://images.habimg.com/imgh/8166-3796141/precioso-apartamento-reformado-en-rambla-del-prat-barcelona_3fe4bcf5-7e85-44cf-9d63-70c450d451c7G.jpg', 'https://images.habimg.com/imgh/54539-341/carrer-rabassa--flat-barcelona_17adb7af-8902-4b9e-a86e-0f7b22910846.jpg', 'https://images.habimg.com/imgh/8166-3796141/precioso-apartamento-reformado-en-rambla-del-prat-barcelona_f2acb10e-44f6-45b8-9e88-ab65d87df688G.jpg', 'https://images.habimg.com/imgh/8166-3796141/precioso-apartamento-reformado-en-rambla-del-prat-barcelona_7744d5cd-96c7-4b29-9e82-72690bad4431G.jpg']"
